merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Nasi Cumi Madura,"Tamabahan 2 ( Telur, Perkedel,Dadar Jagung)",7500,,0,Tamabahan Lauk Jagung) Perkedel Tahu Bali Mie Serundeng Sambel
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Original,19500,,0,Mie Dengan Topping Ayam
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Jamur,23000,,0,Mie Dengan Topping Jamur
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Ganas,23000,,0,Mie Dengan Topping Ayam Pedas
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Ayam Jamur,23000,,0,Mie Dengan Topping Ayam Dan Jamur
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Petir Jamur,24500,,0,Mie Dengan Topping Jamur Pedas
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Paket 1,24500,,0,Mie Dengan Topping Ayam Dan Tambah 1 Topping
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Paket 2,29500,,0,Mie Dengan Topping Ayam Dan Ditambah 2 Topping Porsi Jumbo
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Jumbo,28500,,0,Mie Dengan Topping Ayam Dengan Porsi Jumbo
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Jumbo Ganas,32500,,0,Mie Dengan Topping Ayam Pedas Dengan Porsi Jumbo
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Jumbo Paket 1,33500,,0,Mie Dengan Topping Ayam Dan Ditambah 1 Topping Porsi Jumbo
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Jumbo Paket 2,36000,,0,Mie Dengan Topping Ayam Dan Ditambah 2 Topping Porsi Jumbo
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Campur,36000,,0,Mie Dengan Topping Campur
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Pithik Istimewa,40000,,0,Mie Dengan Topping Campur Dan Puyuh
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Jumbo Campur,40000,,0,Mie Dengan Topping Campur Porsi Jumbo
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Mie Jumbo Istimewa,45500,,0,Mie Dengan Topping Campur Dan Puyuh Porsi Jumbo
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Tambahan A,7500,,0,"Ceker, Kepala, Bakso, Puyuh, Jamur, (Pilih Salah Satu)"
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Mie Pithik Bang Azat,Tambahan B,15500,,0,"Ceker, Kepala, Bakso, Puyuh, Jamur, (Pilih 2 Saja)"
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Ayam Aja,22000,,0,Bubur Cakue Kripik Pangsit Ayam Suwir
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Ampela,26000,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Ampela
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Telur,29500,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Telur
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Ayam Spesial,35000,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Spesial
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Spesial Jumbo Ori,37500,,0,Bubur Cakue Kripik Pangsit Ayam Suwir
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Spesial Jumbo Telur,39000,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Telur
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Bubur Spesial Jumbo,41500,,0,Bubur Cakue Kripik Pangsit Ayam Suwir Ati Jumbo
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Bubur Ayam Mang Dudung,Tambah Ati Ampela,7500,,0,Tambah Ati Ampela
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,Batagor,22000,,0,"Siomay Goreng, Tahu Goreng"
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,Siomay,23000,,0,"Siomay, Tahu, Kentang, Kubis"
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,Siomay & Batagor Campur,26000,,0,"Siomay, Tahu, Kentang, Kubis, Batagor, Telor"
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,Batagor Siomay Spesial,33500,,0,"Siomay, Tahu, Kentang, Kubis,. Tahu Susu, Batagor, Telor"
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,BATAGOR SPESIAL,24500,,0,Siomay Goreng Dan Tahu Susu Goreng
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Batagor Kabita,SIOMAY SPESIAL,24500,,0,"Siomay, Tahu, Kentang, Kubis, Telor"
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Es Tea,10000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Es Tea Jumbo,13000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Teh Tarik,19500,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Lemon Tea,19500,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Lecy Tea,23000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Peach Tea,23000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Es Jeruk Nipis,10000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Green Tea,23000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Honey Lime Squash,19500,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Blue Ocean,19500,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Mango Yakult,26000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Lychee Yakult,26000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Mineral Water,10000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Es Jeruk Manis,13000,,0,
Order Sekaligus - Aiola Canteen Merr,surabaya,Aneka nasi/Sate,Aiola Bar,Thai Tea,23000,,0,
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Original,15000,,0,Brownies + Toping Coklat
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Stroberi,15000,,0,Brownies + Toping Stroberi
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Tiramisu,15000,,0,Brownies + Toping Tiramisu
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Cheese,18000,,0,Brownies + Toping Coklat + Keju
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Oreo,18000,,0,Brownies + Toping Coklat + Bubuk Oreo
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Vanilla,15000,,0,Brownies + Toping Vanilla
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Banana,15000,,0,Brownies + Toping Banana
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Blueberry,15000,,0,Brownies+ Toping Blueberry
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Mix Vanilla,16000,,0,"Brownies+ Toping Vanilla, Stroberi Anggur"
"Amalia Cake, Wringinanom",surabaya,Jajanan/Roti/Sweets,BroBox (Brownies Box),Mix Choco,16000,,0,"Brownies + Toping Coklat, Banana Stroberi"
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Paket Cheese,Paket Cheese,146000,,0,Paket cheese adalam pembelian 2 box brownies kukus cream cheese berhadiah totebag
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Cookies,Sagu Keju,60000,,0,Cookies citarasa khas Amanda dengan rasa sagu keju
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Cookies,Nastar Original,60000,,0,Cookies citarasa khas Amanda jenis nastar dengan selai yang segar
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Cookies,Nastar Greentea,60000,,0,Cookies citarasa khas Amanda jenis nastar rasa greentea dengan selai yang segar
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Cookies,Palm Cheese,60000,,0,Cookies citarasa khas Amanda dengan rasa keju yang dikombinasi dengan  gula merah pilihan
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Cookies,Putri Salju Kacang,60000,,0,Cookies citarasa khas Amanda jenis puteri salju kacang
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Cookies,Kastengels,60000,,0,Cookies citarasa khas Amanda jenis kastengels keju dengan bahan premium
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Cookies,Crunchy Choco,60000,,0,Cookies citarasa khas Amanda perpaduan cookies crunchhy keju dengan coklat melted
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Cookies,Choco Almond,60000,,0,Cookies citarasa khas Amanda dengan rasa coklat yang dipadukan dengan kacang almond
"Amanda Brownies, Tegalsari",surabaya,Roti/Jajanan,Premium,Original Ganache,66000,,0,
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Coffee,Iced Freshpresso,22000,,0,"Espresso, Susu, Dengan Sirup mint"
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Coffee,Iced Coffee Latte,21000,,0,
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Coffee,Iced Americano,20000,,0,
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Coffee,Iced El Loco,23000,,0,Nikmatnya Perpaduan Double Espresso Dengan Freshmilk
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Coffee,Iced Carribeans Coffee,22000,,0,Perpaduan Manis Carribeans Coffee Dengan Freshmilk
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Coffee,Iced Cappucino,21000,,0,
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Coffee,Kopi Salted Caramel,18000,,0,Perpaduan Salted Caramel dengan Coffee Latte
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Non Coffee,La Vie en Rose,21000,,0,Iced Red Velvet
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Non Coffee,First Date,23000,,0,Iced Taro Candy
"AMPM SDA, Buduran",surabaya,Minuman/Cepat saji/Kopi,Non Coffee,Lost in Manila,22000,,0,"Espresso, Soda Dengan Sirup Mangga Dan Vanila"
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Jeroan / Ati,12000,9000,1,Jeroan / ati goreng di kukus dengan bumbu pedas tanpa kelapa dengan bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Tawon,12000,9000,1,Sarang Lebah di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Kutuk,9000,,0,Kutuk Goreng di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Patin,9000,,0,ikan Patin di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Jamur,9000,,0,Jamur Tiram di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Tahu Tempe,12000,9000,1,Tahu dan Tempe di kukus dengan Bumbu Pedas dengan kelapa dan di bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Lele,9000,,0,Lele Goreng di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Kerang,9000,,0,Kerang Rebus di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Telor Asin,12000,9000,1,Telor Asin di kukus dengan Bumbu Pedas tanpa kelapa dengan bungkus daun pisang
"Aneka Bothok, Sukolilo",surabaya,Aneka nasi,Bothok,Bothok Udang,12000,9000,1,Udang di kukus dengan bumbu pedas tanpa kelapa dengan bungkus daun pisang
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,Menu Sarapan,Rice Bowl Teriyaki Endull,16500,,0,
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Bakcil,20000,,0,Makaroni Kerupuk Sayur Ceker Bakso Aci Tofu Cikua Telor
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Unyu,18000,,0,Makaroni Kerupuk Sayur Bakso Kekian Telor Kembang Cumi Kwetiau
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Jeletet Endoll,23000,,0,Kerupuk Makaroni Sayur Telor Kikil mie Dumpling Ayam
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Komplit,23000,,0,"Telor,makaroni,kerupuk,sayur,bakso,sosis,mie/kwetiau / soun ,cuanki , ceker"
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Bakso Sosis,18000,,0,"Telor,makaroni,sayur ,kerupuk,bakso,sosis , siomay Tahu Kering"
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Ory Bakso Cuanki,18000,,0,"Telor,keruouk,makaroni,sayur,bakso,cuanki"
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Ceker Bakso,20000,,0,"Telor,kerupuk,makaroni,sayur,ceker,bakso"
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Mie Bakso Sosis,18000,,0,"Telor,kerupuk,makaroni,sayur,mie,bakso,sosis"
Aneka Seblak Endull,surabaya,Cepat saji/Jajanan,SEBLAK ENDOLL,Seblak Mie Cuanki,18000,,0,"Telor,kerupuk,makaroni,sayur,cuanki"
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Nasi,Nasi Bakar Ayam Suwir,8000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Nasi,Nasi Bakar Teri,8000,,0,Nasi Bakar Teri
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Nasi,Nasi Bkr Tuna,8000,,0,Nasi Bakar Tunaa Suir
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Kerang Bakar,3800,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Sate Usus Bakar,4000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Kulit Ayam Bakar,4000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Telur Puyuh Bakar,4800,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Ati Rempelo Bakar,3700,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Ceker Ayam,5000,,0,Isi 2 Ceker
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Balungan Ayam Rica Bakar,3500,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Kikil Bkr,3700,,0,Kikil Bkr
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Kol Bkr,3800,,0,Kol Bumbu Pedas
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Angkringan,Kepala Ayam,4000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Sosis Bakar Medium,6500,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Dumpling Cheese,7500,,0,Harga Per Tusuk Sate Isi 3 Dumpling Cheese
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Sosis Bakar Jumbo,12000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Otak - Otak Singapore Bakar Spicy,12000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Pentol Bakar,3700,,0,Harga Per Tusuk Sate Isi 4 Pentol
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Dimsum Bakar,3700,,0,Harga Per Tusuk Sate Isi 3 Dimsum
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Scallop Bakar,3700,,0,Per Tusuk Sate Isi 3 Scallop
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Tahu Bakso,2600,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Pentol Tuna ( Putih),2600,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Bola Lobster,6500,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Crab Stick,2600,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Koin Kornet,3700,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Chikua,3500,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Fish Roll Sayur Ikan,2600,,0,Roll Sayur
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Kembang Cumi Bakar,3600,,0,Kembang Cumi Bkr
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Dumpling Ayam,7500,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Kornet Bakar,3700,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Fish Tofu,3700,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Ekor Udang Frozen,2600,,0,Ekor Udang
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Aneka Sate Lok Lok,Bola Ikan Jamur,6500,,0,1 tusuk Isi 3 Bola Ikan Jamur
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Es Teh,4000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Nutrisari Jeruk,4000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Pop Ice,4000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Es Teh Tarik,7000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Es Susu Putih,6000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Teh Panas,4000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Kopi Panas,4000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Es Good Day Freeze,6000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Es Susu Coklat,6000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Wedang Uwuh,7000,,0,
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Sari Temulawak,7500,,0,Segar
Angkringan Abas Krian,surabaya,Jajanan/Sate/Aneka nasi,Minuman,Sinom,7500,,0,Segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,RICE BOWL ISTIMEWA,Rice Bowl Ayam Opor,25000,,0,Nasi+Ayam Opor+Tumis Sayuran+Sayuran Segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial Ayam Gemez,25000,,0,Nasi+Ayam Goreng+Tahu Tempe+Kremesan+Sambal
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial Ayam Geprek,20000,,0,Nasi+ayam geprek + sambal geprek+tahu susu+tempe+sayuran segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Special Ayam Geprek Keju,24000,21600,1,"Special Ayam Geprek Dengan Toping Keju+Tahu Susu+Tempe,Di Jamin Mantap"
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Special Ayam Geprek Mozarella,26000,23400,1,"Nasi Ayam Geprek Dengan Toping Keju Mozarella+Tahu Susu+Tempe,Di Jamin Mantap"
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Paket Spesial Ayam Geprek + Es Teh,25000,22500,1,Spesial ayam geprek +tahu susu+tempe dan es teh .mantab
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial Ayam Geprek+Es Nutrisari Cincau,26000,23400,1,"Nasi Ayam Geprek Lengkap+Tahu Susu+Tempe,Spesial Bumbu,Di Jamin Mantap"
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial Ayam Geprek Sambal Matah,18500,,0,Nasi+Ayam Geprek+Sambal Matah+Tahu Tempe+Sayuran Segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Special Geprek Original,15500,,0,Tahu Tempe Crispy + Sambal Geprek+Sayuran Segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial Telor Geprek,17000,,0,Nasi+Telor Geprek+Sambal Mantap
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial Telor Geprek Keju,20000,,0,Nasi+Telor Geprek+Sambal Taburan Keju
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial Telor Geprek Mozarella,22000,,0,Nasi+Telor Geprek+Sambal+Keju Mozzarella
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial  Nasi Kukris,18000,,0,Nasi+Kulit Ayam Crispy+Tahu Susu+Tempe+Sambal Geprek+Sayur Segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Nasi Putih,6500,,0,Nasi Putih
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA NASI,Spesial Ayam Penyet Gacoan,23000,,0,Nasi+Ayam Goreng+Tahu Susu+Tempe+Sambal Bajak +Lalapan Segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Mie Ayam Katsu+Es Nutrisari Cincau,27000,,0,Mie Goreng+Ayam Katsu Saos Teriyaki/BBQ/Black P/Keju (Bisa Pilih)/Sayuran Segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Doubel Mie Ayam Geprek+Es Nutrisari Cincau,30000,27000,1,"2mie+Ayam Geprek,Dgn Sayuran Dan Lalapan Yg Segar, Mantap"
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Mie Ayam Geprek,23000,20700,1,"Mie +Ayam Geprek Dgn Sayuran Dan Lalapan Segar,Matap"
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Mie Indomie Goreng,17000,,0,"Mie instan Indomie Goreng,Dengan Tambahan Telor Ceplok/Dadar"
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Omelette Mie Original,16000,,0,Telor+Mie+Sayur Segar
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Omelette Mie Keju,18000,,0,Telor+Mie+Sayur Segar+Keju
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Omelette Mie Mozarella,19000,,0,Telor+Mie+Sayur Segar+Keju Mozzarella
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Mie Salero Padang,15000,,0,Mie Rasa Salero Padang+Telur Mantap
"Ayam Gacoan,Waru",surabaya,Bakmie/Aneka nasi/Ayam & bebek,ANEKA MIE,Mie Korean Spicy Chicken,15000,,0,"Mie Khas Korean+Sayuran+Telor, Mantap"
